index,category_name,category_name_cn,category_url,status,requested_limit,collected_count,success_count,sku_count,output_dir,started_at,finished_at,error
640,Suits,Suits,https://www.lazada.sg/catalog?q=Suits&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
641,Sun & Bug Protection,Sun & Bug Protection,https://www.lazada.sg/catalog?q=Sun+%26+Bug+Protection&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
642,Sun Care,Sun Care,https://www.lazada.sg/catalog?q=Sun+Care&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
643,Sunglasses,Sunglasses,https://www.lazada.sg/catalog?q=Sunglasses&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
644,Sunscreen and Aftersun,Sunscreen and Aftersun,https://www.lazada.sg/catalog?q=Sunscreen+and+Aftersun&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
112,Swaddles & Sleeping Bags,箱包,https://www.lazada.sg/catalog?q=Swaddles+%26+Sleeping+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
645,Sweaters & Cardigans,Sweaters & Cardigans,https://www.lazada.sg/catalog?q=Sweaters+%26+Cardigans&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
646,Sweets,Sweets,https://www.lazada.sg/catalog?q=Sweets&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
647,Swim & Dive,Swim & Dive,https://www.lazada.sg/catalog?q=Swim+%26+Dive&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
648,Swimwear,Swimwear,https://www.lazada.sg/catalog?q=Swimwear&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
649,Swimwear & Beachwear,Swimwear & Beachwear,https://www.lazada.sg/catalog?q=Swimwear+%26+Beachwear&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
650,T-Shirts & Shirts,T-Shirts & Shirts,https://www.lazada.sg/catalog?q=T-Shirts+%26+Shirts&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
651,T-Shirts & Tanks,T-Shirts & Tanks,https://www.lazada.sg/catalog?q=T-Shirts+%26+Tanks&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
652,T-Shirts & Tops,T-Shirts & Tops,https://www.lazada.sg/catalog?q=T-Shirts+%26+Tops&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
653,Table Lamps,Table Lamps,https://www.lazada.sg/catalog?q=Table+Lamps&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
654,Table Tennis,Table Tennis,https://www.lazada.sg/catalog?q=Table+Tennis&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
113,Tablet Accessories,配件,https://www.lazada.sg/catalog?q=Tablet+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
223,Tablets,平板电脑,https://www.lazada.sg/catalog?q=Tablets&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
655,Tailored Nutrition,Tailored Nutrition,https://www.lazada.sg/catalog?q=Tailored+Nutrition&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
785,Tea,Tea,https://www.lazada.sg/catalog?q=Tea&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
725,Team & Racket Sports,运动户外,https://www.lazada.sg/catalog?q=Team+%26+Racket+Sports&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
656,Tennis,Tennis,https://www.lazada.sg/catalog?q=Tennis&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
657,Thongs & Others,Thongs & Others,https://www.lazada.sg/catalog?q=Thongs+%26+Others&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
658,Ties,Ties,https://www.lazada.sg/catalog?q=Ties&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
786,Toddler Milk (1 - under 3 yrs),Toddler Milk (1 - under 3 yrs),https://www.lazada.sg/catalog?q=Toddler+Milk+%281+-+under+3+yrs%29&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
659,"Tomatoes, Salads & Herbs","Tomatoes, Salads & Herbs",https://www.lazada.sg/catalog?q=Tomatoes%2C+Salads+%26+Herbs&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
660,Toner & Mists,Toner & Mists,https://www.lazada.sg/catalog?q=Toner+%26+Mists&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
114,Tools & Home Improvement,工具,https://www.lazada.sg/catalog?q=Tools+%26+Home+Improvement&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
115,Top-Handle Bags,箱包,https://www.lazada.sg/catalog?q=Top-Handle+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
661,Tops,Tops,https://www.lazada.sg/catalog?q=Tops&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
116,Tote Bags,箱包,https://www.lazada.sg/catalog?q=Tote+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
662,Towel Rails & Warmers,Towel Rails & Warmers,https://www.lazada.sg/catalog?q=Towel+Rails+%26+Warmers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
663,Towels,Towels,https://www.lazada.sg/catalog?q=Towels&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
117,Toy Drones,Toy Drones,https://www.lazada.sg/catalog?q=Toy+Drones&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
118,Toys & Games,玩具,https://www.lazada.sg/catalog?q=Toys+%26+Games&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
664,Travel,Travel,https://www.lazada.sg/catalog?q=Travel&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
258,Travel Accessories,配件,https://www.lazada.sg/catalog?q=Travel+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
119,Travel Bags,箱包,https://www.lazada.sg/catalog?q=Travel+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
665,Tripods & Monopods,Tripods & Monopods,https://www.lazada.sg/catalog?q=Tripods+%26+Monopods&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
666,Tropical Fruit,Tropical Fruit,https://www.lazada.sg/catalog?q=Tropical+Fruit&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
667,TV & Video Devices,TV & Video Devices,https://www.lazada.sg/catalog?q=TV+%26+Video+Devices&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
259,TV Accessories,电视配件,https://www.lazada.sg/catalog?q=TV+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
668,TV Remote Controllers,TV Remote Controllers,https://www.lazada.sg/catalog?q=TV+Remote+Controllers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
669,TV Series,TV Series,https://www.lazada.sg/catalog?q=TV+Series&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
787,"UHT, Milk & Milk Powder","UHT, Milk & Milk Powder",https://www.lazada.sg/catalog?q=UHT%2C+Milk+%26+Milk+Powder&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
670,Umbrellas,Umbrellas,https://www.lazada.sg/catalog?q=Umbrellas&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
671,Umbrellas & Rainwear,Umbrellas & Rainwear,https://www.lazada.sg/catalog?q=Umbrellas+%26+Rainwear&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
672,Underwear,Underwear,https://www.lazada.sg/catalog?q=Underwear&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
673,Underwear & Sleepwear,Underwear & Sleepwear,https://www.lazada.sg/catalog?q=Underwear+%26+Sleepwear&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
674,Unicycles,Unicycles,https://www.lazada.sg/catalog?q=Unicycles&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
675,Unisex,Unisex,https://www.lazada.sg/catalog?q=Unisex&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
676,Vacuum Cleaner,Vacuum Cleaner,https://www.lazada.sg/catalog?q=Vacuum+Cleaner&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
677,Vacuums & Floor Care,Vacuums & Floor Care,https://www.lazada.sg/catalog?q=Vacuums+%26+Floor+Care&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
788,Vegetarian Meat & Seafood,Vegetarian Meat & Seafood,https://www.lazada.sg/catalog?q=Vegetarian+Meat+%26+Seafood&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
224,Video Camera,Video Camera,https://www.lazada.sg/catalog?q=Video+Camera&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
678,Virtual Reality,Virtual Reality,https://www.lazada.sg/catalog?q=Virtual+Reality&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
679,Volleyball,Volleyball,https://www.lazada.sg/catalog?q=Volleyball&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
680,Walkie-Talkies,Walkie-Talkies,https://www.lazada.sg/catalog?q=Walkie-Talkies&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
120,Wall Chargers,充电器,https://www.lazada.sg/catalog?q=Wall+Chargers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
681,Wall Décor,Wall Décor,https://www.lazada.sg/catalog?q=Wall+D%C3%A9cor&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
682,Wall Lights & Sconces,Wall Lights & Sconces,https://www.lazada.sg/catalog?q=Wall+Lights+%26+Sconces&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
683,Wall Mounts & Protectors,Wall Mounts & Protectors,https://www.lazada.sg/catalog?q=Wall+Mounts+%26+Protectors&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
684,Wall Stickers & Decals,Wall Stickers & Decals,https://www.lazada.sg/catalog?q=Wall+Stickers+%26+Decals&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
685,Wallets,Wallets,https://www.lazada.sg/catalog?q=Wallets&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
686,Wardrobe Organisers,Wardrobe Organisers,https://www.lazada.sg/catalog?q=Wardrobe+Organisers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
687,Washcloths & Towels,Washcloths & Towels,https://www.lazada.sg/catalog?q=Washcloths+%26+Towels&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
688,Washing Machines,Washing Machines,https://www.lazada.sg/catalog?q=Washing+Machines&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
789,Water,Water,https://www.lazada.sg/catalog?q=Water&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
790,Water Heater,Water Heater,https://www.lazada.sg/catalog?q=Water+Heater&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
791,Water Purifier,Water Purifier,https://www.lazada.sg/catalog?q=Water+Purifier&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
792,Watering Systems & Garden Hoses,Watering Systems & Garden Hoses,https://www.lazada.sg/catalog?q=Watering+Systems+%26+Garden+Hoses&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
689,Wearables,Wearables,https://www.lazada.sg/catalog?q=Wearables&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
690,Wedges,Wedges,https://www.lazada.sg/catalog?q=Wedges&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
691,Weeds & Pest Control,Weeds & Pest Control,https://www.lazada.sg/catalog?q=Weeds+%26+Pest+Control&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
225,Weight Management,Weight Management,https://www.lazada.sg/catalog?q=Weight+Management&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
692,Weights,Weights,https://www.lazada.sg/catalog?q=Weights&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
693,Well Being,Well Being,https://www.lazada.sg/catalog?q=Well+Being&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
226,Window Treatment,Window Treatment,https://www.lazada.sg/catalog?q=Window+Treatment&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
797,Wine,Wine,https://www.lazada.sg/catalog?q=Wine&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
793,Wine Accessories,配件,https://www.lazada.sg/catalog?q=Wine+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
798,Wine Chiller,Wine Chiller,https://www.lazada.sg/catalog?q=Wine+Chiller&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
694,Wipes,Wipes,https://www.lazada.sg/catalog?q=Wipes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
121,Wireless Chargers,充电器,https://www.lazada.sg/catalog?q=Wireless+Chargers&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
227,Women,Women,https://www.lazada.sg/catalog?q=Women&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
122,Women Accessories,配件,https://www.lazada.sg/catalog?q=Women+Accessories&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
123,Women's Bags,女包,https://www.lazada.sg/catalog?q=Women%27s+Bags&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
124,Women's Clothing,服装,https://www.lazada.sg/catalog?q=Women%27s+Clothing&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
125,Women's Shoes,女鞋,https://www.lazada.sg/catalog?q=Women%27s+Shoes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
126,Women's Sport Shoes,鞋靴,https://www.lazada.sg/catalog?q=Women%27s+Sport+Shoes&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
228,Women's Sports Apparel,运动户外,https://www.lazada.sg/catalog?q=Women%27s+Sports+Apparel&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
127,Women's Watches,女表,https://www.lazada.sg/catalog?q=Women%27s+Watches&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
695,Work Lights,Work Lights,https://www.lazada.sg/catalog?q=Work+Lights&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
696,"Wraps, Pita & Indian Breads","Wraps, Pita & Indian Breads",https://www.lazada.sg/catalog?q=Wraps%2C+Pita+%26+Indian+Breads&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
697,Writing & Correction,Writing & Correction,https://www.lazada.sg/catalog?q=Writing+%26+Correction&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
698,Yo-yos & Kendamas,Yo-yos & Kendamas,https://www.lazada.sg/catalog?q=Yo-yos+%26+Kendamas&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
699,Yoga,Yoga,https://www.lazada.sg/catalog?q=Yoga&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
700,Yoghurt,Yoghurt,https://www.lazada.sg/catalog?q=Yoghurt&from=hp_categories&src=all_channel&price=20-,,,,,,,,,
